Date,Key,RetailAndRecreation,GroceryAndPharmacy,Parks,TransitStations,Workplaces,Residential
2020-02-15,MX_TAM,7.0,6.0,8.0,0.0,4.0,-1.0
2020-02-15,MX_TLA,9.0,3.0,11.0,4.0,5.0,-2.0
2020-02-15,MX_VER,5.0,6.0,11.0,5.0,4.0,-1.0
2020-02-15,MX_ZAC,1.0,-1.0,2.0,1.0,2.0,-1.0
2020-02-15,MY,-4.0,-3.0,0.0,-3.0,2.0,2.0
2020-02-15,MZ,4.0,1.0,-7.0,-3.0,1.0,-1.0
2020-02-15,NE,4.0,5.0,-2.0,4.0,9.0,-1.0
2020-02-15,NG,3.0,1.0,7.0,3.0,5.0,0.0
2020-02-15,NI,6.0,5.0,3.0,1.0,4.0,-1.0
2020-02-15,NL,1.0,1.0,11.0,3.0,0.0,0.0
2020-02-15,NO,1.0,1.0,26.0,7.0,-1.0,-1.0
2020-02-15,NO_03,-1.0,-3.0,10.0,-1.0,-1.0,-1.0
2020-02-15,NO_11,2.0,0.0,33.0,4.0,-1.0,-1.0
2020-02-15,NO_15,5.0,3.0,56.0,19.0,0.0,-2.0
2020-02-15,NO_18,4.0,1.0,20.0,13.0,0.0,0.0
2020-02-15,NO_30,-1.0,0.0,14.0,5.0,0.0,-1.0
2020-02-15,NO_34,11.0,10.0,67.0,20.0,-1.0,-1.0
2020-02-15,NO_42,-7.0,-3.0,-8.0,-2.0,-4.0,0.0
2020-02-15,NO_46,6.0,2.0,39.0,23.0,0.0,-1.0
2020-02-15,NP,3.0,4.0,3.0,2.0,2.0,0.0
2020-02-15,NZ,8.0,5.0,0.0,8.0,4.0,0.0
2020-02-15,OM,-2.0,-2.0,-3.0,0.0,0.0,2.0
2020-02-15,PA,10.0,11.0,7.0,9.0,5.0,-3.0
2020-02-15,PE,4.0,1.0,3.0,3.0,0.0,-1.0
2020-02-15,PE_AMA,0.0,-13.0,-1.0,-9.0,3.0,
2020-02-15,PE_ANC,2.0,1.0,6.0,2.0,1.0,-1.0
2020-02-15,PE_ARE,1.0,1.0,3.0,11.0,-1.0,-1.0
2020-02-15,PE_AYA,2.0,0.0,0.0,4.0,-1.0,-1.0
2020-02-15,PE_CAJ,5.0,-2.0,6.0,-3.0,0.0,-1.0
2020-02-15,PE_HUV,-1.0,,-9.0,-10.0,1.0,
2020-02-15,PE_ICA,7.0,0.0,7.0,9.0,-1.0,0.0
2020-02-15,PE_LAL,5.0,1.0,2.0,-4.0,1.0,-1.0
2020-02-15,PE_LAM,5.0,-1.0,0.0,-4.0,-2.0,0.0
2020-02-15,PE_LOR,-5.0,-7.0,-5.0,-1.0,-1.0,0.0
2020-02-15,PE_MDD,-4.0,-1.0,2.0,7.0,-1.0,
2020-02-15,PE_MOQ,9.0,4.0,8.0,4.0,3.0,-1.0
2020-02-15,PE_PAS,-5.0,-5.0,-5.0,,0.0,
2020-02-15,PE_PIU,2.0,-1.0,0.0,4.0,-1.0,-1.0
2020-02-15,PE_PUN,-5.0,-1.0,-4.0,5.0,0.0,1.0
2020-02-15,PE_TAC,9.0,8.0,4.0,8.0,-2.0,-1.0
2020-02-15,PE_TUM,0.0,5.0,-6.0,-2.0,-1.0,0.0
2020-02-15,PE_UCA,-2.0,-5.0,6.0,0.0,1.0,-1.0
2020-02-15,PG,9.0,7.0,-4.0,-3.0,11.0,-2.0
2020-02-15,PH,7.0,4.0,-1.0,1.0,6.0,0.0
2020-02-15,PK,3.0,3.0,8.0,4.0,2.0,0.0
2020-02-15,PL,7.0,-1.0,26.0,4.0,0.0,-1.0
2020-02-15,PR,2.0,0.0,9.0,-4.0,-3.0,0.0
2020-02-15,PT,4.0,0.0,21.0,9.0,1.0,-1.0
2020-02-15,PT_20,3.0,0.0,7.0,11.0,2.0,-1.0
2020-02-15,PT_30,-1.0,4.0,6.0,3.0,-1.0,0.0
2020-02-15,PY,-3.0,-1.0,-13.0,-6.0,2.0,3.0
2020-02-15,QA,-3.0,0.0,7.0,1.0,5.0,1.0
2020-02-15,RE,-1.0,-4.0,-23.0,-4.0,-10.0,
2020-02-15,RO,8.0,5.0,-5.0,5.0,4.0,-1.0
2020-02-15,RS,3.0,-3.0,18.0,4.0,-11.0,-1.0
2020-02-15,RW,8.0,5.0,7.0,12.0,5.0,-2.0
2020-02-15,SA,-5.0,0.0,-1.0,-6.0,0.0,2.0
2020-02-15,SE,2.0,0.0,3.0,4.0,-2.0,0.0
2020-02-15,SG,-14.0,-9.0,-10.0,-17.0,-4.0,8.0
2020-02-15,SI,11.0,5.0,41.0,22.0,7.0,-3.0
2020-02-15,SK,11.0,5.0,41.0,12.0,3.0,-2.0
2020-02-15,SN,0.0,1.0,3.0,-3.0,1.0,0.0
2020-02-15,SV,4.0,5.0,0.0,-1.0,4.0,-1.0
2020-02-15,TG,-2.0,-1.0,-4.0,-2.0,2.0,1.0
2020-02-15,TH,-3.0,1.0,-8.0,-2.0,7.0,1.0
2020-02-15,TJ,-1.0,-3.0,-11.0,-1.0,14.0,0.0
2020-02-15,TR,2.0,3.0,-11.0,-4.0,7.0,1.0
2020-02-15,TT,4.0,4.0,23.0,3.0,2.0,0.0
2020-02-15,TW,-9.0,-4.0,-2.0,-10.0,56.0,-1.0
2020-02-15,TZ,-3.0,-3.0,3.0,-3.0,2.0,1.0
2020-02-15,UG,5.0,2.0,-2.0,4.0,7.0,1.0
2020-02-15,US,6.0,2.0,15.0,3.0,2.0,-1.0
2020-02-15,US_AK,5.0,3.0,14.0,2.0,1.0,0.0
2020-02-15,US_AL,5.0,2.0,39.0,7.0,2.0,-1.0
2020-02-15,US_AR,3.0,2.0,8.0,-3.0,1.0,0.0
2020-02-15,US_AZ,3.0,2.0,13.0,3.0,-1.0,0.0
2020-02-15,US_CA,1.0,1.0,19.0,1.0,-1.0,0.0
2020-02-15,US_CO,2.0,3.0,-16.0,-1.0,1.0,0.0
2020-02-15,US_CT,4.0,-4.0,16.0,8.0,-2.0,0.0
2020-02-15,US_DC,-2.0,-2.0,13.0,-2.0,-2.0,-1.0
2020-02-15,US_DE,7.0,2.0,19.0,20.0,2.0,0.0
2020-02-15,US_FL,2.0,0.0,9.0,2.0,-1.0,-1.0
2020-02-15,US_GA,5.0,1.0,42.0,4.0,1.0,-1.0
2020-02-15,US_HI,2.0,2.0,19.0,4.0,-1.0,0.0
2020-02-15,US_IA,8.0,13.0,24.0,0.0,3.0,-1.0
2020-02-15,US_ID,3.0,3.0,7.0,0.0,-1.0,0.0
2020-02-15,US_IL,4.0,3.0,10.0,3.0,3.0,-1.0
2020-02-15,US_IN,9.0,4.0,16.0,7.0,0.0,-1.0
2020-02-15,US_KS,4.0,0.0,9.0,2.0,2.0,0.0
2020-02-15,US_KY,8.0,4.0,37.0,9.0,1.0,-1.0
2020-02-15,US_LA,8.0,6.0,26.0,13.0,2.0,-1.0
2020-02-15,US_MA,2.0,-4.0,0.0,3.0,-2.0,0.0
2020-02-15,US_MD,2.0,0.0,4.0,1.0,0.0,-1.0
2020-02-15,US_ME,4.0,-3.0,-6.0,13.0,-3.0,1.0
2020-02-15,US_MI,2.0,0.0,15.0,5.0,4.0,0.0
2020-02-15,US_MN,6.0,2.0,13.0,5.0,1.0,-1.0
2020-02-15,US_MO,5.0,4.0,11.0,1.0,4.0,-1.0
2020-02-15,US_MS,8.0,6.0,17.0,8.0,1.0,-1.0
2020-02-15,US_MT,4.0,2.0,-8.0,2.0,0.0,0.0
2020-02-15,US_NC,6.0,-1.0,23.0,4.0,-1.0,-1.0
2020-02-15,US_ND,7.0,-2.0,-1.0,5.0,1.0,-1.0
2020-02-15,US_NE,9.0,5.0,37.0,-1.0,-1.0,-1.0
2020-02-15,US_NH,3.0,-2.0,6.0,18.0,2.0,0.0
2020-02-15,US_NJ,3.0,-3.0,5.0,2.0,1.0,0.0
2020-02-15,US_NM,5.0,8.0,21.0,2.0,0.0,-1.0
2020-02-15,US_NV,3.0,2.0,8.0,2.0,-2.0,0.0
2020-02-15,US_NY,3.0,-4.0,-2.0,-4.0,1.0,0.0
2020-02-15,US_OH,5.0,0.0,15.0,1.0,0.0,0.0
2020-02-15,US_OK,4.0,2.0,7.0,2.0,1.0,0.0
2020-02-15,US_OR,2.0,-3.0,-5.0,-1.0,-1.0,0.0
2020-02-15,US_PA,5.0,-1.0,13.0,3.0,0.0,0.0
2020-02-15,US_RI,1.0,-4.0,15.0,2.0,-1.0,0.0
2020-02-15,US_SC,7.0,3.0,39.0,5.0,0.0,-1.0
2020-02-15,US_SD,7.0,6.0,4.0,3.0,-1.0,0.0
2020-02-15,US_TN,7.0,4.0,54.0,4.0,3.0,-1.0
2020-02-15,US_TX,3.0,3.0,12.0,3.0,1.0,-1.0
2020-02-15,US_UT,2.0,3.0,25.0,0.0,0.0,0.0
2020-02-15,US_VA,2.0,2.0,3.0,4.0,0.0,0.0
2020-02-15,US_VT,10.0,2.0,24.0,8.0,0.0,0.0
2020-02-15,US_WA,2.0,-1.0,8.0,8.0,-3.0,0.0
2020-02-15,US_WI,7.0,6.0,22.0,3.0,3.0,-1.0
2020-02-15,US_WV,7.0,-3.0,17.0,0.0,0.0,0.0
2020-02-15,US_WY,4.0,3.0,1.0,-5.0,1.0,0.0
2020-02-15,UY,2.0,-3.0,0.0,0.0,2.0,-1.0
2020-02-15,VE,8.0,2.0,3.0,2.0,5.0,-1.0
2020-02-15,VN,-6.0,-4.0,-11.0,-9.0,-4.0,7.0
2020-02-15,YE,3.0,3.0,-1.0,4.0,3.0,1.0
2020-02-15,ZA,4.0,0.0,-2.0,-2.0,1.0,-2.0
2020-02-15,ZM,-1.0,-4.0,-5.0,-5.0,7.0,4.0
2020-02-15,ZW,-4.0,0.0,-1.0,-11.0,0.0,1.0
2020-02-16,AE,1.0,4.0,4.0,1.0,2.0,1.0
2020-02-16,AF,3.0,11.0,1.0,10.0,4.0,0.0
2020-02-16,AG,-7.0,-2.0,0.0,3.0,3.0,
2020-02-16,AO,-4.0,0.0,-11.0,1.0,-5.0,2.0
2020-02-16,AR,-6.0,-6.0,-14.0,-2.0,-4.0,2.0
2020-02-16,AR_B,-10.0,-7.0,-15.0,-4.0,-4.0,1.0
2020-02-16,AR_L,-8.0,-5.0,-1.0,-10.0,-1.0,2.0
2020-02-16,AR_R,-1.0,-6.0,-14.0,-12.0,-1.0,1.0
2020-02-16,AR_T,4.0,6.0,4.0,-20.0,-3.0,2.0
2020-02-16,AR_W,-7.0,-6.0,-22.0,-9.0,-3.0,4.0
2020-02-16,AR_Y,-3.0,3.0,-9.0,2.0,2.0,1.0
2020-02-16,AT,15.0,21.0,42.0,12.0,1.0,-2.0
2020-02-16,AU,3.0,5.0,9.0,3.0,-1.0,0.0
2020-02-16,AU_ACT,8.0,19.0,34.0,16.0,2.0,-2.0
2020-02-16,AU_NSW,5.0,6.0,13.0,6.0,-1.0,0.0
2020-02-16,AU_NT,4.0,14.0,6.0,-2.0,2.0,2.0
2020-02-16,AU_QLD,2.0,3.0,-9.0,-4.0,-1.0,1.0
2020-02-16,AU_SA,1.0,2.0,15.0,1.0,-2.0,0.0
2020-02-16,AU_TAS,1.0,2.0,-7.0,1.0,1.0,1.0
2020-02-16,AU_VIC,3.0,4.0,2.0,0.0,-2.0,0.0
2020-02-16,AU_WA,5.0,4.0,2.0,2.0,0.0,1.0
2020-02-16,AW,-1.0,-9.0,4.0,1.0,-1.0,0.0
2020-02-16,BA,7.0,10.0,28.0,8.0,-1.0,-1.0
2020-02-16,BB,4.0,4.0,5.0,0.0,1.0,0.0
2020-02-16,BD,3.0,3.0,5.0,4.0,8.0,0.0
2020-02-16,BE,-7.0,-3.0,-30.0,-3.0,-3.0,1.0
2020-02-16,BF,4.0,2.0,-8.0,-2.0,3.0,-1.0
2020-02-16,BG,17.0,7.0,68.0,16.0,4.0,-3.0
2020-02-16,BH,-2.0,-1.0,-7.0,-3.0,7.0,0.0
2020-02-16,BJ,-1.0,2.0,-2.0,-4.0,0.0,0.0
2020-02-16,BO,2.0,7.0,5.0,-6.0,4.0,3.0
2020-02-16,BR,2.0,3.0,-13.0,3.0,0.0,1.0
2020-02-16,BS,6.0,-1.0,11.0,4.0,3.0,-1.0
2020-02-16,BW,-5.0,-6.0,-5.0,-11.0,5.0,2.0
2020-02-16,BY,1.0,2.0,5.0,3.0,4.0,0.0
2020-02-16,BZ,8.0,1.0,11.0,16.0,1.0,-2.0
2020-02-16,CA,13.0,8.0,41.0,4.0,0.0,-2.0
2020-02-16,CA_AB,10.0,-2.0,28.0,3.0,-3.0,-2.0
2020-02-16,CA_BC,12.0,2.0,41.0,10.0,-2.0,-2.0
2020-02-16,CA_MB,10.0,0.0,26.0,-4.0,-4.0,-2.0
2020-02-16,CA_NB,29.0,22.0,121.0,15.0,5.0,-4.0
2020-02-16,CA_NL,15.0,0.0,26.0,13.0,14.0,-3.0
2020-02-16,CA_NS,57.0,51.0,84.0,27.0,14.0,-6.0
2020-02-16,CA_NT,8.0,15.0,,,,
2020-02-16,CA_ON,16.0,13.0,44.0,5.0,-2.0,-2.0
2020-02-16,CA_PE,29.0,26.0,,,12.0,
2020-02-16,CA_QC,10.0,7.0,47.0,2.0,4.0,-1.0
2020-02-16,CA_SK,5.0,-2.0,40.0,0.0,-3.0,-1.0
2020-02-16,CA_YT,13.0,-2.0,,,,
2020-02-16,CH,10.0,12.0,30.0,8.0,-2.0,-1.0
2020-02-16,CH_AG,9.0,10.0,27.0,12.0,-2.0,0.0
2020-02-16,CH_AR,4.0,,,-3.0,,
2020-02-16,CH_BL,17.0,13.0,41.0,11.0,-2.0,
2020-02-16,CH_FR,5.0,9.0,-4.0,7.0,-2.0,0.0
2020-02-16,CH_GE,10.0,29.0,60.0,2.0,-3.0,-1.0
2020-02-16,CH_GL,-3.0,,,-7.0,,
2020-02-16,CH_GR,11.0,31.0,14.0,11.0,0.0,1.0
2020-02-16,CH_JU,11.0,,,6.0,-12.0,
2020-02-16,CH_LU,20.0,17.0,12.0,12.0,-3.0,-1.0
2020-02-16,CH_NE,12.0,,,25.0,0.0,
2020-02-16,CH_NW,,,2.0,10.0,,
2020-02-16,CH_OW,7.0,,,0.0,,
2020-02-16,CH_SG,13.0,16.0,27.0,16.0,1.0,0.0
2020-02-16,CH_SH,66.0,,,29.0,,
2020-02-16,CH_SO,8.0,4.0,33.0,15.0,-6.0,
2020-02-16,CH_SZ,22.0,,2.0,18.0,-4.0,
2020-02-16,CH_TG,21.0,,53.0,21.0,2.0,
2020-02-16,CH_TI,3.0,-2.0,-7.0,14.0,0.0,0.0
2020-02-16,CH_UR,-5.0,,,-10.0,,
2020-02-16,CH_VD,13.0,6.0,24.0,10.0,-6.0,-1.0
2020-02-16,CH_VS,25.0,49.0,24.0,21.0,4.0,0.0
2020-02-16,CI,4.0,2.0,4.0,5.0,1.0,0.0
2020-02-16,CL,3.0,5.0,5.0,4.0,-1.0,0.0
2020-02-16,CL_AI,0.0,3.0,-11.0,8.0,-4.0,
2020-02-16,CL_AN,2.0,-1.0,-3.0,3.0,0.0,0.0
2020-02-16,CL_AP,-3.0,2.0,-1.0,10.0,-2.0,0.0
2020-02-16,CL_AT,3.0,2.0,8.0,8.0,-2.0,0.0
2020-02-16,CL_CO,23.0,17.0,29.0,15.0,-2.0,0.0
2020-02-16,CL_LI,3.0,6.0,13.0,7.0,0.0,0.0
2020-02-16,CL_LL,15.0,13.0,6.0,12.0,-1.0,3.0
2020-02-16,CL_LR,25.0,21.0,25.0,16.0,2.0,4.0
2020-02-16,CL_ML,6.0,11.0,17.0,12.0,-1.0,0.0
2020-02-16,CL_NB,8.0,14.0,13.0,17.0,-13.0,
2020-02-16,CL_TA,3.0,-1.0,18.0,9.0,0.0,0.0
2020-02-16,CL_VS,9.0,10.0,10.0,9.0,0.0,0.0
2020-02-16,CM,-4.0,0.0,0.0,-1.0,0.0,0.0
2020-02-16,CO,0.0,5.0,-5.0,-1.0,1.0,2.0
2020-02-16,CO_ANT,0.0,9.0,-3.0,-2.0,1.0,2.0
2020-02-16,CO_ARA,-62.0,-58.0,-49.0,-37.0,-27.0,
2020-02-16,CO_CAL,-5.0,-3.0,-13.0,-23.0,-2.0,3.0
2020-02-16,CO_CAQ,1.0,-3.0,-7.0,,8.0,2.0
2020-02-16,CO_CAS,-9.0,-3.0,-16.0,-13.0,1.0,6.0
2020-02-16,CO_CAU,-19.0,-9.0,-31.0,-60.0,-4.0,7.0
2020-02-16,CO_CAU,3.0,10.0,-3.0,2.0,2.0,2.0
2020-02-16,CO_CES,-18.0,-3.0,-15.0,-51.0,-2.0,6.0
2020-02-16,CO_CUN,-1.0,4.0,-7.0,-9.0,1.0,1.0
2020-02-16,CO_GUV,-18.0,-12.0,-2.0,,8.0,
2020-02-16,CO_HUI,-1.0,2.0,-12.0,,0.0,2.0
2020-02-16,CO_LAG,-10.0,-8.0,-19.0,-31.0,-2.0,5.0
2020-02-16,CO_MAG,-16.0,-11.0,-32.0,-37.0,-2.0,3.0
2020-02-16,CO_MET,0.0,3.0,-3.0,-10.0,6.0,3.0
2020-02-16,CO_PUT,-15.0,2.0,-16.0,,3.0,
2020-02-16,CO_RIS,-2.0,2.0,-5.0,-6.0,-1.0,2.0
2020-02-16,CO_SAN,-5.0,3.0,-11.0,-23.0,0.0,3.0
2020-02-16,CO_SUC,-18.0,-8.0,-17.0,-60.0,0.0,3.0
2020-02-16,CO_TOL,-9.0,-4.0,-17.0,-35.0,0.0,3.0
2020-02-16,CO_VAC,3.0,10.0,-3.0,2.0,2.0,2.0
2020-02-16,CO_VID,,,12.0,,,
2020-02-16,CR,1.0,9.0,-5.0,1.0,1.0,1.0
2020-02-16,CV,1.0,-5.0,-12.0,-12.0,0.0,1.0
2020-02-16,CZ,12.0,8.0,28.0,9.0,2.0,-1.0
2020-02-16,DE,7.0,10.0,9.0,6.0,-1.0,0.0
2020-02-16,DE_BB,3.0,0.0,-14.0,0.0,0.0,0.0
2020-02-16,DE_BE,1.0,3.0,-2.0,1.0,-2.0,0.0
2020-02-16,DE_BW,23.0,43.0,64.0,20.0,1.0,-2.0
2020-02-16,DE_BY,14.0,32.0,33.0,12.0,1.0,-1.0
2020-02-16,DE_HB,-12.0,-20.0,7.0,-8.0,-3.0,0.0
2020-02-16,DE_HE,11.0,16.0,35.0,7.0,0.0,-1.0
2020-02-16,DE_HH,-2.0,9.0,-2.0,0.0,0.0,1.0
2020-02-16,DE_MV,-7.0,-8.0,-26.0,-7.0,-1.0,0.0
2020-02-16,DE_NI,2.0,8.0,-5.0,2.0,-2.0,0.0
2020-02-16,DE_NW,0.0,2.0,-9.0,3.0,-2.0,1.0
2020-02-16,DE_RP,16.0,19.0,32.0,11.0,0.0,-1.0
2020-02-16,DE_SH,-5.0,-19.0,-40.0,-4.0,-2.0,1.0
2020-02-16,DE_SL,10.0,-7.0,20.0,2.0,0.0,-1.0
2020-02-16,DE_SN,6.0,13.0,4.0,2.0,-1.0,-1.0
2020-02-16,DE_ST,0.0,16.0,-5.0,-2.0,-1.0,-1.0
2020-02-16,DE_TH,5.0,16.0,5.0,10.0,-1.0,-1.0
2020-02-16,DK,-7.0,-7.0,-33.0,-5.0,-6.0,1.0
2020-02-16,DO,-18.0,-9.0,-12.0,-13.0,-9.0,3.0
2020-02-16,EC,2.0,0.0,2.0,4.0,0.0,0.0
2020-02-16,EE,6.0,-2.0,-17.0,-1.0,1.0,0.0
2020-02-16,EG,-1.0,5.0,4.0,7.0,10.0,-1.0
2020-02-16,ES,2.0,3.0,13.0,5.0,-1.0,-2.0
2020-02-16,ES_AN,6.0,4.0,17.0,10.0,1.0,-4.0
2020-02-16,ES_AS,2.0,1.0,11.0,6.0,0.0,-2.0
2020-02-16,ES_CB,14.0,6.0,12.0,0.0,-1.0,-1.0
2020-02-16,ES_CE,3.0,-4.0,10.0,,1.0,
2020-02-16,ES_CM,10.0,6.0,40.0,11.0,0.0,-3.0
2020-02-16,ES_CN,-3.0,-2.0,5.0,2.0,-2.0,0.0
2020-02-16,ES_CT,-6.0,2.0,4.0,4.0,-2.0,-1.0
2020-02-16,ES_EX,5.0,6.0,21.0,11.0,0.0,-3.0
2020-02-16,ES_GA,-11.0,-17.0,-31.0,1.0,-3.0,1.0
2020-02-16,ES_IB,1.0,5.0,4.0,8.0,0.0,-1.0
2020-02-16,ES_MC,-2.0,0.0,1.0,7.0,-1.0,-1.0
2020-02-16,ES_MD,3.0,4.0,34.0,4.0,0.0,-2.0
2020-02-16,ES_ML,1.0,-13.0,-2.0,,-2.0,
2020-02-16,ES_NC,6.0,0.0,28.0,-25.0,0.0,-3.0
2020-02-16,ES_PV,4.0,2.0,7.0,8.0,1.0,-2.0
2020-02-16,ES_RI,4.0,4.0,14.0,17.0,0.0,-2.0
2020-02-16,ES_VC,-3.0,0.0,8.0,1.0,-2.0,-2.0
2020-02-16,FI,-3.0,-2.0,-24.0,-8.0,-3.0,1.0
2020-02-16,FJ,2.0,1.0,0.0,3.0,2.0,2.0
2020-02-16,FR,6.0,2.0,9.0,7.0,-1.0,-1.0
2020-02-16,FR_ARA,15.0,15.0,44.0,18.0,1.0,-1.0
2020-02-16,FR_BFC,16.0,11.0,41.0,29.0,2.0,-1.0
2020-02-16,FR_BRE,-1.0,-4.0,-26.0,1.0,-6.0,0.0
2020-02-16,FR_COR,11.0,4.0,11.0,13.0,2.0,-1.0
2020-02-16,FR_CVL,13.0,5.0,31.0,26.0,1.0,-1.0
2020-02-16,FR_GES,14.0,11.0,47.0,16.0,0.0,-2.0
2020-02-16,FR_HDF,-1.0,-7.0,-31.0,-1.0,-2.0,0.0
2020-02-16,FR_IDF,-6.0,-6.0,-8.0,4.0,-1.0,-2.0
2020-02-16,FR_NAQ,17.0,15.0,46.0,19.0,1.0,-1.0
2020-02-16,FR_NOR,3.0,-2.0,-6.0,13.0,-4.0,0.0
2020-02-16,FR_OCC,2.0,4.0,12.0,11.0,-2.0,-2.0
2020-02-16,FR_PAC,5.0,6.0,1.0,13.0,-1.0,0.0
2020-02-16,FR_PDL,-5.0,0.0,-8.0,7.0,-1.0,-1.0
2020-02-16,GA,-2.0,-5.0,-4.0,-2.0,0.0,1.0
2020-02-16,GB,-7.0,-6.0,-28.0,-7.0,-3.0,1.0
2020-02-16,GE,7.0,10.0,8.0,6.0,8.0,-1.0
2020-02-16,GH,-3.0,-3.0,-2.0,-3.0,1.0,1.0
2020-02-16,GR,7.0,4.0,22.0,8.0,2.0,0.0
2020-02-16,GT,6.0,2.0,2.0,3.0,0.0,-1.0
2020-02-16,GW,-2.0,,,,-1.0,
2020-02-16,HK,-28.0,-12.0,-35.0,-36.0,-19.0,13.0
2020-02-16,HN,3.0,7.0,2.0,1.0,0.0,0.0
2020-02-16,HR,13.0,6.0,32.0,9.0,1.0,-2.0
2020-02-16,HT,2.0,5.0,0.0,-7.0,3.0,0.0
2020-02-16,HU,20.0,10.0,52.0,18.0,3.0,-2.0
2020-02-16,ID,-3.0,-3.0,-7.0,-4.0,2.0,2.0
2020-02-16,ID_AC,4.0,3.0,5.0,4.0,3.0,1.0
2020-02-16,ID_BA,0.0,6.0,-16.0,-5.0,2.0,2.0
2020-02-16,ID_BB,-4.0,-1.0,9.0,-10.0,1.0,2.0
2020-02-16,ID_BE,-1.0,-3.0,-16.0,-4.0,2.0,2.0
2020-02-16,ID_BT,-8.0,-8.0,-9.0,-2.0,2.0,2.0
2020-02-16,ID_GO,-4.0,-2.0,20.0,-37.0,2.0,2.0
2020-02-16,ID_JA,1.0,-2.0,8.0,2.0,4.0,1.0
2020-02-16,ID_JB,-6.0,-5.0,-9.0,0.0,1.0,2.0
2020-02-16,ID_JI,-1.0,-1.0,-9.0,-2.0,2.0,1.0
2020-02-16,ID_JK,-10.0,-10.0,-15.0,-3.0,2.0,2.0
2020-02-16,ID_JT,-1.0,-2.0,-7.0,1.0,2.0,1.0
2020-02-16,ID_KB,-6.0,-7.0,-7.0,-8.0,1.0,2.0
2020-02-16,ID_KI,-1.0,-1.0,-1.0,12.0,2.0,1.0
2020-02-16,ID_KR,-1.0,1.0,3.0,-2.0,2.0,1.0
2020-02-16,ID_KS,-3.0,-3.0,-3.0,-2.0,3.0,2.0
2020-02-16,ID_KT,-6.0,-6.0,-9.0,-6.0,1.0,2.0
2020-02-16,ID_KU,5.0,1.0,3.0,5.0,6.0,1.0
2020-02-16,ID_LA,1.0,2.0,-9.0,1.0,3.0,1.0
2020-02-16,ID_MA,0.0,0.0,-9.0,5.0,3.0,0.0
2020-02-16,ID_MU,5.0,4.0,1.0,8.0,3.0,0.0
2020-02-16,ID_NB,-1.0,-1.0,-5.0,2.0,2.0,2.0
2020-02-16,ID_NT,-2.0,-1.0,2.0,7.0,1.0,0.0
2020-02-16,ID_PA,3.0,-3.0,4.0,7.0,1.0,1.0
2020-02-16,ID_PB,4.0,1.0,11.0,-5.0,1.0,1.0
2020-02-16,ID_RI,-1.0,-3.0,-2.0,-9.0,4.0,1.0
2020-02-16,ID_SA,2.0,3.0,-11.0,0.0,5.0,1.0
2020-02-16,ID_SB,-2.0,-1.0,-8.0,0.0,3.0,1.0
2020-02-16,ID_SN,-4.0,-3.0,0.0,7.0,2.0,2.0
2020-02-16,ID_SR,-4.0,-5.0,-8.0,-3.0,1.0,3.0
2020-02-16,ID_SS,0.0,-1.0,-5.0,1.0,2.0,1.0
2020-02-16,ID_ST,3.0,1.0,0.0,5.0,3.0,1.0
2020-02-16,ID_SU,-2.0,-1.0,-6.0,-2.0,3.0,1.0
2020-02-16,IE,-6.0,-7.0,-29.0,-6.0,-1.0,2.0
2020-02-16,IL,2.0,1.0,12.0,1.0,1.0,0.0
2020-02-16,IN,2.0,2.0,3.0,2.0,0.0,0.0
2020-02-16,IN_AN,0.0,-6.0,1.0,2.0,4.0,
2020-02-16,IN_AP,-1.0,1.0,4.0,4.0,-1.0,1.0
2020-02-16,IN_AR,3.0,-5.0,4.0,-9.0,8.0,1.0
2020-02-16,IN_AS,3.0,5.0,2.0,-1.0,4.0,1.0
2020-02-16,IN_BR,6.0,4.0,4.0,10.0,2.0,-1.0
2020-02-16,IN_CH,0.0,-2.0,6.0,-2.0,0.0,0.0
2020-02-16,IN_CT,0.0,4.0,3.0,5.0,0.0,0.0
2020-02-16,IN_DD,9.0,-12.0,0.0,11.0,7.0,-1.0
2020-02-16,IN_DL,2.0,3.0,9.0,6.0,2.0,0.0
2020-02-16,IN_DN,9.0,-27.0,19.0,-8.0,4.0,0.0
2020-02-16,IN_GA,0.0,-7.0,-3.0,1.0,-1.0,1.0
2020-02-16,IN_GJ,1.0,-2.0,1.0,2.0,-2.0,0.0
2020-02-16,IN_HP,4.0,0.0,7.0,4.0,3.0,0.0
2020-02-16,IN_HR,4.0,3.0,12.0,6.0,1.0,-1.0
2020-02-16,IN_JH,0.0,2.0,-7.0,1.0,3.0,1.0
2020-02-16,IN_JK,153.0,141.0,212.0,211.0,130.0,-7.0
2020-02-16,IN_KA,1.0,2.0,2.0,3.0,0.0,1.0
2020-02-16,IN_KL,-3.0,-1.0,-3.0,-6.0,3.0,2.0
2020-02-16,IN_LD,,,10.0,,-4.0,
2020-02-16,IN_MH,0.0,-1.0,1.0,2.0,0.0,0.0
2020-02-16,IN_ML,13.0,15.0,4.0,3.0,3.0,2.0
2020-02-16,IN_MN,-1.0,3.0,2.0,9.0,4.0,0.0
2020-02-16,IN_MP,4.0,0.0,4.0,6.0,-1.0,0.0
2020-02-16,IN_MZ,-1.0,5.0,1.0,2.0,1.0,3.0
2020-02-16,IN_NL,-3.0,-5.0,-3.0,-7.0,4.0,1.0
2020-02-16,IN_OR,-1.0,1.0,0.0,2.0,0.0,1.0
2020-02-16,IN_PB,-1.0,-1.0,3.0,0.0,2.0,0.0
